Time,Channel A
(s),(mV)

8.65197013,1.23031500
8.65273613,1.30413400
8.65350213,1.38410400
8.65426813,1.48560500
8.65503413,1.59633400
8.65580013,1.72551700
8.65656613,1.84239700
8.65733213,1.95927700
8.65809813,2.07000500
8.65886413,2.17458200
8.65963013,2.27300700
8.66039613,2.37143200
8.66116213,2.48216000
8.66192813,2.59904000
8.66269413,2.74360200
8.66346013,2.90046700
8.66422614,3.06040800
8.66499214,3.22034900
8.66575814,3.38644200
8.66652414,3.54023100
8.66729014,3.69094500
8.66805614,3.83858300
8.66882214,3.98622000
8.66958814,4.14308500
8.67035414,4.31840500
8.67112014,4.50295200
8.67188614,4.68750000
8.67265214,4.87512300
8.67341814,5.05044300
8.67418414,5.21038300
8.67495014,5.35187000
8.67571614,5.47797700
8.67648214,5.59178100
8.67724814,5.69943300
8.67801414,5.81323800
8.67878014,5.92396600
8.67954614,6.02854300
8.68031214,6.12081600
8.68107814,6.21001400
8.68184414,6.29306100
8.68261014,6.36380300
8.68337614,6.41609200
8.68414214,6.46838000
8.68490814,6.52374500
8.68567414,6.57910900
8.68644014,6.64985200
8.68720614,6.74520100
8.68797214,6.85593000
8.68873814,6.95743000
8.68950414,7.04047700
8.69027014,7.11737200
8.69103614,7.19119100
8.69180214,7.25578200
8.69256814,7.30807100
8.69333414,7.35728300
8.69410014,7.41264700
8.69486614,7.46186000
8.69563214,7.52952700
8.69639814,7.58181600
8.69716414,7.62795300
8.69793014,7.67716500
8.69869614,7.72945300
8.69946214,7.78174200
8.70022814,7.82172700
8.70099414,7.84325700
8.70176014,7.86786400
8.70252614,7.88631800
8.70329214,7.89862200
8.70405814,7.89554500
8.70482414,7.86171200
8.70559014,7.82787800
8.70635614,7.79404500
8.70712214,7.75713500
8.70788814,7.70484700
8.70865414,7.65563400
8.70942014,7.59104300
8.71018614,7.52030000
8.71095214,7.44340500
8.71171814,7.37881300
8.71248414,7.32037400
8.71325014,7.25578200
8.71401614,7.20041800
8.71478214,7.13582600
8.71554814,7.07123500
8.71631414,6.99126400
8.71708014,6.90514200
8.71784614,6.82824800
8.71861214,6.75442900
8.71937814,6.69906400
8.72014414,6.66830600
8.72091014,6.63447300
8.72167614,6.60371500
8.72244214,6.56373000
8.72320814,6.52682100
8.72397414,6.50221400
8.72474014,6.46838000
8.72550614,6.42224400
8.72627214,6.38533400
8.72703814,6.35457700
8.72780414,6.32997000
8.72857014,6.31766700
8.72933614,6.30536400
8.73010214,6.31459100
8.73086814,6.33919800
8.73163414,6.36380300
8.73240014,6.38841000
8.73316614,6.39148600
8.73393214,6.39763700
8.73469814,6.40686500
8.73546414,6.42224400
8.73623014,6.45300100
8.73699614,6.49913800
8.73776214,6.53604800
8.73852814,6.57295700
8.73929414,6.60679100
8.74006014,6.64062500
8.74082614,6.65908000
8.74159214,6.65600300
8.74235814,6.64677600
8.74312414,6.61294300
8.74389014,6.58218500
8.74465614,6.54835100
8.74542214,6.51451700
8.74618814,6.48683500
8.74695414,6.45607700
8.74772014,6.43147100
8.74848614,6.42839500
8.74925214,6.42839500
8.75001814,6.43147100
8.75078414,6.42839500
8.75155014,6.42839500
8.75231614,6.43762300
8.75308214,6.43762300
8.75384814,6.44069800
8.75461414,6.44069800
8.75538014,6.44377400
8.75614614,6.43147100
8.75691214,6.41916800
8.75767814,6.39763700
8.75844414,6.36072800
8.75921014,6.31151500
8.75997614,6.26230300
8.76074214,6.20693900
8.76150814,6.15465000
8.76227414,6.11466500
8.76304014,6.08083200
8.76380614,6.04084600
8.76457214,6.00701200
8.76533814,5.97317800
8.76610414,5.91473900
8.76687014,5.85937500
8.76763614,5.80401000
8.76840214,5.73634300
8.76916814,5.68097900
8.76993414,5.63176600
8.77070014,5.58562900
8.77146614,5.55487200
8.77223214,5.53026500
8.77299814,5.49643200
8.77376414,5.46567400
8.77453014,5.43491600
8.77529614,5.37955200
8.77606214,5.32726300
8.77682814,5.28112600
8.77759414,5.22268700
8.77836014,5.17039800
8.77912614,5.13348900
8.77989214,5.09658000
8.78065814,5.06274600
8.78142414,5.03506400
8.78219014,5.00430500
8.78295614,4.97662400
8.78372214,4.93971400
8.78448814,4.90895600
8.78525414,4.87512300
8.78602014,4.84436500
8.78678614,4.83206200
8.78755214,4.84128900
8.78831814,4.85359200
8.78908414,4.86589500
8.78985014,4.88742600
8.79061614,4.89972900
8.79138214,4.92125900
8.79214814,4.92741100
8.79291414,4.94279000
8.79368014,4.95201700
8.79444614,4.95509300
8.79521214,4.98277500
8.79597814,5.02276100
8.79674414,5.05044300
8.79751014,5.08427600
8.79827614,5.11503400
8.79904214,5.13656500
8.79980814,5.14271600
8.80057414,5.13041300
8.80134014,5.11195900
8.80210614,5.09350300
8.80287214,5.08427600
8.80363814,5.08427600
8.80440414,5.08120100
8.80517014,5.09350300
8.80593614,5.09350300
8.80670214,5.09350300
8.80746814,5.08120100
8.80823414,5.06889700
8.80900014,5.05044300
8.80976614,5.01968500
8.81053214,4.99815400
8.81129814,4.97970000
8.81206414,4.96432100
8.81283014,4.95509300
8.81359614,4.95509300
8.81436214,4.95509300
8.81512814,4.96124500
8.81589414,4.95201700
8.81666014,4.94279000
8.81742614,4.93048700
8.81819214,4.91203200
8.81895814,4.89972900
8.81972414,4.88435000
8.82049014,4.87512300
8.82125614,4.87819900
8.82202214,4.86897100
8.82278814,4.85666800
8.82355414,4.84128900
8.82432014,4.80437900
8.82508614,4.76439500
8.82585214,4.70903000
8.82661814,4.65059000
8.82738414,4.58599900
8.82815014,4.52140800
8.82891614,4.47219400
8.82968214,4.42913300
8.83044814,4.37992100
8.83121414,4.31840500
8.83198014,4.26304100
8.83274614,4.19229800
8.83351214,4.10002400
8.83427814,4.00467500
8.83504414,3.90317400
8.83581014,3.78937000
8.83657614,3.68171700
8.83734214,3.59251900
8.83810814,3.50332200
8.83887414,3.40182100
8.83964014,3.30032000
8.84040614,3.21112200
8.84117214,3.09731800
8.84193814,2.97121000
8.84270414,2.85740600
8.84347014,2.73437500
8.84423614,2.61441900
8.84500214,2.50369100
8.84576814,2.38988700
8.84653414,2.28223400
8.84730014,2.16535400
8.84806614,2.05155000
8.84883214,1.92544300
8.84959814,1.79933500
8.85036414,1.65477300
8.85113014,1.50406000
8.85189614,1.35334600
8.85266214,1.20878400
8.85342814,1.06729800
8.85419414,0.93503930
8.85496014,0.80278040
8.85572614,0.66744580
8.85649214,0.53211120
8.85725814,0.39062500
8.85802414,0.24298720
8.85879014,0.07997046
8.85955614,-0.07997046
8.86032214,-0.22760820
8.86108814,-0.35986710
8.86185414,-0.48597440
8.86262014,-0.59362700
8.86338614,-0.69512790
8.86415214,-0.78740150
8.86491814,-0.87352360
8.86568414,-0.96887300
8.86645014,-1.06729800
8.86721614,-1.16572300
8.86798214,-1.26722400
8.86874814,-1.36257400
8.86951414,-1.45177200
8.87028014,-1.53174200
8.87104614,-1.60556100
8.87181214,-1.67938000
8.87257814,-1.74397100
8.87334414,-1.81471400
8.87411014,-1.89468500
8.87487614,-1.98388300
8.87564214,-2.09153500
8.87640814,-2.19303600
8.87717414,-2.29453700
8.87794014,-2.38988700
8.87870614,-2.48216000
8.87947214,-2.56213100
8.88023814,-2.63287400
8.88100414,-2.69746500
8.88177014,-2.74360200
8.88253614,-2.79281500
8.88330214,-2.84817900
8.88406814,-2.90046700
8.88483414,-2.95583100
8.88560014,-2.99889300
8.88636614,-3.04195400
8.88713214,-3.06656000
8.88789814,-3.09731800
8.88866414,-3.12500000
8.88943014,-3.15268200
8.89019614,-3.19266700
8.89096214,-3.22342500
8.89172814,-3.26341000
8.89249414,-3.29416800
8.89326014,-3.32492600
8.89402614,-3.35568400
8.89479214,-3.37413900
8.89555814,-3.37413900
8.89632414,-3.37413900
8.89709014,-3.37721400
8.89785614,-3.37721400
8.89862214,-3.37413900
8.89938814,-3.37413900
8.90015414,-3.38029000
8.90092014,-3.37106300
8.90168614,-3.34953200
8.90245214,-3.32800200
8.90321814,-3.28801700
8.90398414,-3.23265200
8.90475014,-3.18651600
8.90551614,-3.11884800
8.90628214,-3.05733300
8.90704814,-2.99889300
8.90781414,-2.95890700
8.90858014,-2.92507400
8.90934614,-2.90046700
8.91011214,-2.89739200
8.91087814,-2.89124000
8.91164414,-2.88201300
8.91241014,-2.86355800
8.91317614,-2.84817900
8.91394214,-2.83280000
8.91470814,-2.81127000
8.91547414,-2.79896600
8.91624014,-2.79896600
8.91700614,-2.79896600
8.91777214,-2.80511800
8.91853814,-2.81434500
8.91930414,-2.82049700
8.92007014,-2.82357300
8.92083614,-2.82664800
8.92160214,-2.84202700
8.92236814,-2.85740600
8.92313414,-2.88816400
8.92390014,-2.92814900
8.92466614,-2.98658900
8.92543214,-3.05118100
8.92619814,-3.11577200
8.92696414,-3.17728800
8.92773014,-3.22342500
8.92849614,-3.24495600
8.92926214,-3.25418300
8.93002814,-3.26341000
8.93079414,-3.27571300
8.93156014,-3.29416800
8.93232614,-3.30647100
8.93309214,-3.34030500
8.93385814,-3.36798700
8.93462414,-3.39874500
8.93539014,-3.43257800
8.93615614,-3.46333600
8.93692214,-3.47871500
8.93768814,-3.48794300
8.93845414,-3.49409400
8.93922014,-3.48486700
8.93998614,-3.48486700
8.94075214,-3.50639700
8.94151814,-3.53100400
8.94228414,-3.56791300
8.94305014,-3.59867100
8.94381614,-3.62942900
8.94458214,-3.67556500
8.94534814,-3.70324800
8.94611414,-3.73400600
8.94688014,-3.74630900
8.94764614,-3.76168800
8.94841214,-3.77091500
8.94917814,-3.78014200
8.94994414,-3.78937000
8.95071014,-3.79859700
8.95147614,-3.82012800
8.95224214,-3.82012800
8.95300814,-3.80782500
8.95377414,-3.78937000
8.95454014,-3.75553600
8.95530614,-3.71555100
8.95607214,-3.69402100
8.95683814,-3.66941400
8.95760414,-3.66018700
8.95837014,-3.66326300
8.95913614,-3.66941400
8.95990214,-3.67249000
8.96066814,-3.66941400
8.96143414,-3.65095900
8.96220014,-3.59559500
8.96296614,-3.54023100
8.96373214,-3.50024600
8.96449814,-3.46641200
8.96526414,-3.45410900
8.96603014,-3.44795700
8.96679614,-3.44488200
8.96756214,-3.44795700
8.96832814,-3.45103300
8.96909414,-3.44180600
8.96986014,-3.41412400
8.97062614,-3.37106300
8.97139214,-3.31569900
8.97215814,-3.27571300
8.97292414,-3.23265200
8.97369014,-3.16806100
8.97445614,-3.10962100
8.97522214,-3.05733300
8.97598814,-3.01734700
8.97675414,-2.99274100
8.97752014,-2.98658900
8.97828614,-2.98043800
8.97905214,-2.98966500
8.97981814,-3.01427100
8.98058414,-3.05425700
8.98135014,-3.08501400
8.98211614,-3.10346900
8.98288214,-3.13730300
8.98364814,-3.20497000
8.98441414,-3.27878900
8.98518014,-3.33722900
8.98594614,-3.36798700
8.98671214,-3.37106300
8.98747814,-3.37106300
8.98824414,-3.35876000
8.98901014,-3.35260800
8.98977614,-3.33107800
8.99054214,-3.29724400
8.99130814,-3.28494100
8.99207414,-3.28186500
8.99284014,-3.28186500
8.99360614,-3.30339500
8.99437214,-3.31877400
8.99513814,-3.33415300
8.99590414,-3.32800200
8.99667014,-3.31569900
8.99743614,-3.30954700
8.99820214,-3.29416800
8.99896814,-3.26956200
8.99973414,-3.25418300
9.00050014,-3.23880400
9.00126614,-3.24188000
9.00203214,-3.23265200
9.00279814,-3.22034900
9.00356414,-3.19266700
9.00433014,-3.17421200
9.00509614,-3.14345500
9.00586214,-3.10346900
9.00662814,-3.06348400
9.00739414,-3.02965000
9.00816014,-3.00812000
9.00892614,-2.98658900
9.00969214,-2.96505900
9.01045814,-2.94045300
9.01122414,-2.89739200
9.01199014,-2.82972400
9.01275614,-2.77436000
9.01352214,-2.71592000
9.01428814,-2.66978300
9.01505414,-2.63902500
9.01582014,-2.62364600
9.01658614,-2.62672200
9.01735214,-2.63595000
9.01811814,-2.65748000
9.01888414,-2.67901100
9.01965014,-2.70054100
9.02041614,-2.71592000
9.02118214,-2.74975400
9.02194814,-2.79281500
9.02271414,-2.82664800
9.02348014,-2.86970900
9.02424614,-2.90046700
9.02501214,-2.93122500
9.02577814,-2.95890700
9.02654414,-2.99274100
9.02731014,-3.02042300
9.02807614,-3.03580200
9.02884214,-3.02349900
9.02960814,-2.99889300
9.03037414,-2.97736200
9.03114014,-2.95275600
9.03190614,-2.92814900
9.03267214,-2.93122500
9.03343814,-2.95275600
9.03420414,-2.97428600
9.03497014,-2.98043800
9.03573614,-2.98043800
9.03650214,-2.98351400
9.03726814,-2.97736200
9.03803414,-2.94968000
9.03880014,-2.92507400
9.03956614,-2.89124000
9.04033214,-2.83895200
9.04109814,-2.78973900
9.04186414,-2.74975400
9.04263014,-2.72207200
9.04339614,-2.67901100
9.04416214,-2.63595000
9.04492814,-2.56828200
9.04569414,-2.49446300
9.04646014,-2.39603800
9.04722614,-2.28531000
9.04799214,-2.18073300
9.04875814,-2.08538400
9.04952414,-1.99311000
9.05029014,-1.91621500
9.05105614,-1.84239700
9.05182214,-1.77472900
9.05258814,-1.72244100
9.05335414,-1.67322800
9.05412014,-1.63631900
9.05488614,-1.63016700
9.05565214,-1.64247000
9.05641814,-1.67938000
9.05718414,-1.72551700
9.05795014,-1.78088100
9.05871614,-1.84239700
9.05948214,-1.90391200
9.06024814,-1.97158000
9.06101414,-2.06077700
9.06178014,-2.14074800
9.06254614,-2.20226400
9.06331214,-2.24840000
9.06407814,-2.28838600
9.06484414,-2.33759800
9.06561014,-2.37143200
9.06637614,-2.40526600
9.06714214,-2.43294800
9.06790814,-2.45447800
9.06867414,-2.47908400
9.06944014,-2.50061500
9.07020614,-2.50676700
9.07097214,-2.50369100
9.07173814,-2.47600900
9.07250414,-2.44525100
9.07327014,-2.41141700
9.07403614,-2.37758400
9.07480214,-2.33759800
9.07556814,-2.31299200
9.07633414,-2.28531000
9.07710014,-2.25455200
9.07786614,-2.24224900
9.07863214,-2.22687000
9.07939814,-2.20533900
9.08016414,-2.20226400
9.08093014,-2.20841500
9.08169614,-2.23302100
9.08246214,-2.26993100
9.08322814,-2.32529500
9.08399414,-2.38681100
9.08476014,-2.44217500
9.08552614,-2.49753900
9.08629214,-2.54982800
9.08705814,-2.60211600
9.08782414,-2.66055600
9.08859014,-2.72207200
9.08935614,-2.78051200
9.09012214,-2.82972400
9.09088814,-2.88201300
9.09165414,-2.94045300
9.09242014,-2.98966500
9.09318614,-3.02042300
9.09395214,-3.03580200
9.09471814,-3.04810500
9.09548414,-3.05118100
9.09625014,-3.04810500
9.09701614,-3.06040800
9.09778214,-3.09424200
9.09854814,-3.12192400
9.09931414,-3.16190900
9.10008014,-3.22034900
9.10084614,-3.28494100
9.10161214,-3.37721400
9.10237814,-3.46333600
9.10314414,-3.54330700
9.10391014,-3.61097400
9.10467614,-3.68479300
9.10544214,-3.74938500
9.10620814,-3.80167300
9.10697414,-3.84165800
9.10774014,-3.89394600
9.10850614,-3.95238700
9.10927214,-4.00467500
9.11003814,-4.05081200
9.11080414,-4.10310000
9.11157014,-4.14308500
9.11233614,-4.15846400
9.11310214,-4.17076700
9.11386814,-4.19229800
9.11463414,-4.20152500
9.11540014,-4.22613100
9.11616614,-4.25381400
9.11693214,-4.26919300
9.11769814,-4.26304100
9.11846414,-4.24766300
9.11923014,-4.20460100
9.11999614,-4.11540300
9.12076214,-3.99544800
9.12152814,-3.84473400
9.12229414,-3.67864200
9.12306014,-3.52177600
9.12382614,-3.36183500
9.12459214,-3.22650100
9.12535814,-3.10654500
9.12612414,-3.00196800
9.12689014,-2.90354300
9.12765614,-2.81434500
9.12842214,-2.73745100
9.12918814,-2.63595000
9.12995414,-2.51907000
9.13072014,-2.38988700
9.13148614,-2.25455200
9.13225214,-2.12229300
9.13301814,-1.99618600
9.13378414,-1.87007900
9.13455014,-1.74089600
9.13531614,-1.63016700
9.13608214,-1.52251500
9.13684814,-1.39025600
9.13761414,-1.25184500
9.13838014,-1.09805600
9.13914614,-0.94426670
9.13991214,-0.78740150
9.14067814,-0.62746060
9.14144414,-0.47982280
9.14221014,-0.33218500
9.14297614,-0.20300200
9.14374214,-0.07381889
9.14450814,0.04613681
9.14527414,0.15994090
9.14604014,0.26759350
9.14680614,0.37217020
9.14757214,0.47059540
9.14833814,0.54749010
9.14910414,0.61515740
9.14987014,0.68282480
9.15063614,0.74434050
9.15140214,0.80278040
9.15216814,0.87352360
9.15293414,0.95656980
9.15370014,1.04884300
9.15446614,1.13496600
9.15523214,1.21801200
9.15599814,1.29183100
9.15676414,1.34411900
9.15753014,1.35949800
9.15829614,1.33796700
9.15906214,1.30105800
9.15982814,1.27952700
9.16059414,1.25799700
9.16136014,1.25184500
9.16212614,1.25184500
9.16289214,1.24261800
9.16365814,1.23339100
9.16442414,1.20878400
9.16519014,1.17187500
9.16595614,1.10420800
9.16672214,1.01501000
9.16748814,0.90735720
9.16825414,0.80278040
9.16902014,0.68590050
9.16978614,0.55056590
9.17055214,0.41215550
9.17131814,0.27682080
9.17208414,0.15686510
9.17285014,0.05536417
9.17361614,-0.04613681
9.17438214,-0.14148620
9.17514814,-0.21838090
9.17591414,-0.28604820
9.17668014,-0.33526080
9.17744614,-0.41215550
9.17821214,-0.49212600
9.17897814,-0.56594490
9.17974414,-0.61823330
9.18051014,-0.66129420
9.18127614,-0.72588580
9.18204214,-0.81200780
9.18280814,-0.91966040
9.18357414,-1.03346500
9.18434014,-1.16879900
9.18510614,-1.30413400
9.18587214,-1.44869600
9.18663814,-1.60556100
9.18740414,-1.74704700
9.18817014,-1.87930600
9.18893614,-2.00848900
9.18970214,-2.11614200
9.19046814,-2.22379400
9.19123414,-2.32221900
9.19200014,-2.43294800
9.19276614,-2.53137300
9.19353214,-2.63287400
9.19429814,-2.74360200
9.19506414,-2.86970900
9.19583014,-2.99889300
9.19659614,-3.14345500
9.19736214,-3.27263800
9.19812814,-3.41412400
9.19889414,-3.55253400
9.19966014,-3.70017200
9.20042614,-3.83858300
9.20119214,-3.99544800
9.20195814,-4.15538800
9.20272414,-4.31840500
9.20349014,-4.46296700
9.20425614,-4.59522600
9.20502214,-4.73056000
9.20578814,-4.86589500
9.20655414,-4.99815400
9.20732014,-5.14886800
9.20808614,-5.30573300
9.20885214,-5.45644600
9.20961814,-5.59793300
9.21038414,-5.71173700
9.21115014,-5.81016200
9.21191614,-5.87167800
9.21268214,-5.91473900
9.21344814,-5.96395200
9.21421414,-5.99163300
9.21498014,-6.00393600
9.21574614,-6.01931600
9.21651214,-6.03161900
9.21727814,-6.03777000
9.21804414,-6.02546700
9.21881014,-6.01931600
9.21957614,-6.01624000
9.22034214,-6.01316400
9.22110814,-6.01624000
9.22187414,-6.02854300
9.22264014,-6.03161900
9.22340614,-6.05007400
9.22417214,-6.08698300
9.22493814,-6.15157400
9.22570414,-6.23154500
9.22647014,-6.30536400
9.22723614,-6.37918200
9.22800214,-6.44069800
9.22876814,-6.47760800
9.22953414,-6.49606300
9.23030014,-6.52066900
9.23106614,-6.54835100
9.23183214,-6.57295700
9.23259814,-6.60063900
9.23336414,-6.62832200
9.23413014,-6.66830600
9.23489614,-6.71751900
9.23566214,-6.76365600
9.23642814,-6.82209600
9.23719414,-6.87438400
9.23796014,-6.91437000
9.23872614,-6.94205100
9.23949214,-6.98511300
9.24025814,-7.03432600
9.24102414,-7.10506800
9.24179014,-7.18811500
9.24255614,-7.28038800
9.24332214,-7.38188900
9.24408814,-7.48339000
9.24485414,-7.56643700
9.24562014,-7.64640700
9.24638614,-7.71407400
9.24715214,-7.77559000
9.24791814,-7.82787800
9.24868414,-7.87093900
9.24945014,-7.91707600
9.25021614,-7.95398600
9.25098214,-7.96013700
9.25174814,-7.93553100
9.25251414,-7.90169700
9.25328014,-7.86786400
9.25404614,-7.83403000
9.25481214,-7.80327200
9.25557814,-7.77559000
9.25634414,-7.75098400
9.25711014,-7.70484700
9.25787614,-7.64640700
9.25864214,-7.61257400
9.25940814,-7.60027000
9.26017414,-7.58796700
9.26094014,-7.56643700
9.26170614,-7.55105800
9.26247214,-7.53875400
9.26323814,-7.53260300
9.26400414,-7.51722400
9.26477014,-7.49876900
9.26553614,-7.47723900
9.26630214,-7.45878400
9.26706814,-7.44955700
9.26783414,-7.44340500
9.26860014,-7.43725300
9.26936614,-7.43417800
9.27013214,-7.41264700
9.27089814,-7.38804100
9.27166414,-7.36651000
9.27243014,-7.34498000
9.27319614,-7.33882900
9.27396214,-7.32960100
9.27472814,-7.32652500
9.27549414,-7.33575200
9.27626014,-7.33575200
9.27702614,-7.31422200
9.27779214,-7.28654000
9.27855814,-7.23732700
9.27932414,-7.17888700
9.28009014,-7.11737200
9.28085614,-7.05585600
9.28162214,-7.00049200
9.28238814,-6.95127900
9.28315414,-6.91744600
9.28392014,-6.85900500
9.28468614,-6.79441400
9.28545214,-6.72367100
9.28621814,-6.64677600
9.28698414,-6.55142700
9.28775014,-6.45300100
9.28851614,-6.35765200
9.28928214,-6.28998500
9.29004814,-6.25615100
9.29081414,-6.24384800
9.29158014,-6.24692400
9.29234614,-6.25000000
9.29311214,-6.25000000
9.29387814,-6.23154500
9.29464414,-6.20693900
9.29541014,-6.18848400
9.29617614,-6.14542300
9.29694214,-6.09928600
9.29770814,-6.04084600
9.29847414,-5.99778500
9.29924014,-5.97625400
9.30000614,-5.97933100
9.30077214,-5.98240600
9.30153814,-5.97010300
9.30230414,-5.97010300
9.30307014,-5.97933100
9.30383614,-5.96087600
9.30460214,-5.92089000
9.30536814,-5.87475300
9.30613415,-5.84399600
9.30690015,-5.81938900
9.30766615,-5.80708600
9.30843215,-5.81016200
9.30919815,-5.81323800
9.30996415,-5.79478300
9.31073015,-5.78555600
9.31149615,-5.77017700
9.31226215,-5.75479800
9.31302815,-5.74864600
9.31379415,-5.73326700
9.31456015,-5.71481200
9.31532615,-5.68405400
9.31609215,-5.65329700
9.31685815,-5.63176600
9.31762415,-5.64099400
9.31839015,-5.68097900
9.31915615,-5.71788800
9.31992215,-5.77632800
9.32068815,-5.84092000
9.32145415,-5.87475300
9.32222015,-5.89628400
9.32298615,-5.90858700
9.32375215,-5.91473900
9.32451815,-5.91781500
9.32528415,-5.94857300
9.32605015,-6.00393600
9.32681615,-6.09621000
9.32758215,-6.21616600
9.32834815,-6.33919800
9.32911415,-6.44992600
9.32988015,-6.53297200
9.33064615,-6.62524600
9.33141215,-6.70829200
9.33217815,-6.79133800
9.33294415,-6.87438400
9.33371015,-6.96665800
9.33447615,-7.07431000
9.33524215,-7.18196300
9.33600815,-7.32345000
9.33677415,-7.45570800
9.33754015,-7.57258800
9.33830615,-7.70177100
9.33907215,-7.82480200
9.33983815,-7.93553100
9.34060415,-8.02780400
9.34137015,-8.10469900
9.34213615,-8.19389700
9.34290215,-8.28617100
9.34366815,-8.35691400
9.34443415,-8.43073300
9.34520015,-8.49224900
9.34596615,-8.55991600
9.34673215,-8.63373500
9.34749815,-8.67371900
9.34826415,-8.70755400
9.34903015,-8.75984200
9.34979615,-8.79982800
9.35056215,-8.82750900
9.35132815,-8.85519100
9.35209415,-8.86749500
9.35286015,-8.87672100
9.35362615,-8.86749500
9.35439215,-8.82750900
9.35515815,-8.77829600
9.35592415,-8.74138700
9.35669015,-8.73216000
9.35745615,-8.74138700
9.35822215,-8.77829600
9.35898815,-8.81828200
9.35975415,-8.84596300
9.36052015,-8.84288800
9.36128615,-8.81213000
9.36205215,-8.77214500
9.36281815,-8.71985600
9.36358415,-8.65834000
9.36435015,-8.57529400
9.36511615,-8.47994600
9.36588215,-8.38767100
9.36664815,-8.31077700
9.36741415,-8.25541300
9.36818015,-8.17851800
9.36894615,-8.08624500
9.36971215,-7.98781900
9.37047815,-7.87709100
9.37124415,-7.77559000
9.37201015,-7.66486200
9.37277615,-7.55413300
9.37354215,-7.41572300
9.37430815,-7.31114600
9.37507415,-7.21272100
9.37584015,-7.10814400
9.37660615,-7.00664300
9.37737215,-6.91437000
9.37813815,-6.81594400
9.37890415,-6.70521600
9.37967015,-6.58526000
9.38043615,-6.46222900
9.38120215,-6.35150100
9.38196815,-6.21309000
9.38273415,-6.07775500
9.38350015,-5.96395200
9.38426615,-5.86552600
9.38503215,-5.77017700
9.38579815,-5.68713100
9.38656415,-5.60408400
9.38733015,-5.52411400
9.38809615,-5.45337100
9.38886215,-5.41953700
9.38962815,-5.36417300
9.39039415,-5.31188400
9.39116015,-5.26267200
9.39192615,-5.21038300
9.39269215,-5.14271600
9.39345815,-5.08735200
9.39422415,-5.01968500
9.39499015,-4.93356300
9.39575615,-4.81360700
9.39652215,-4.69672700
9.39728815,-4.56446800
9.39805415,-4.45066400
9.39882015,-4.36454200
9.39958615,-4.29072300
9.40035215,-4.20152500
9.40111815,-4.09694900
9.40188415,-3.98006900
9.40265015,-3.87856800
9.40341615,-3.79244600
9.40418215,-3.71247500
9.40494815,-3.61405000
9.40571415,-3.50024600
9.40648015,-3.39566900
9.40724615,-3.29416800
9.40801215,-3.21419800
9.40877815,-3.14960600
9.40954415,-3.07886300
9.41031015,-3.03272600
9.41107615,-3.00812000
9.41184215,-2.99274100
9.41260815,-2.96198300
9.41337415,-2.91277100
9.41414015,-2.85125500
9.41490615,-2.77436000
9.41567215,-2.67901100
9.41643815,-2.59288900
9.41720415,-2.51907000
9.41797015,-2.43602300
9.41873615,-2.35297700
9.41950215,-2.26070400
9.42026815,-2.14074800
9.42103415,-2.00848900
9.42180015,-1.88238200
9.42256615,-1.75319900
9.42333215,-1.62709100
9.42409815,-1.51328700
9.42486415,-1.41793800
9.42563015,-1.35027100
9.42639615,-1.28875500
9.42716215,-1.24877000
9.42792815,-1.22723900
9.42869415,-1.19340500
9.42946015,-1.15957200
9.43022615,-1.14111700
9.43099215,-1.12881400
9.43175815,-1.13496600
9.43252415,-1.16879900
9.43329015,-1.21186000
9.43405615,-1.26107300
9.43482215,-1.30720900
9.43558815,-1.33796700
9.43635415,-1.35334600
9.43712015,-1.35334600
9.43788615,-1.34411900
9.43865215,-1.35027100
9.43941815,-1.36565000
9.44018415,-1.38410400
9.44095015,-1.41793800
9.44171615,-1.46099900
9.44248215,-1.50098400
9.44324815,-1.54712100
9.44401415,-1.60863700
9.44478015,-1.67015200
9.44554615,-1.73166800
9.44631215,-1.80241100
9.44707815,-1.86700300
9.44784415,-1.94389800
9.44861015,-2.02386800
9.44937615,-2.10076300
9.45014215,-2.17765700
9.45090815,-2.25147600
9.45167415,-2.31606800
9.45244015,-2.37450800
9.45320615,-2.43294800
9.45397215,-2.49138800
9.45473815,-2.53752400
9.45550415,-2.58058500
9.45627015,-2.62672200
9.45703615,-2.66978300
9.45780215,-2.71284400
9.45856815,-2.75898100
9.45933415,-2.79896600
9.46010015,-2.83895200
9.46086615,-2.87893700
9.46163215,-2.90661900
9.46239815,-2.93122500
9.46316415,-2.94352800
9.46393015,-2.95583100
9.46469615,-2.96198300
9.46546215,-2.97121000
9.46622815,-3.00196800
9.46699415,-3.04502900
9.46776015,-3.08193900
9.46852615,-3.11577200
9.46929215,-3.14037900
9.47005815,-3.14960600
9.47082415,-3.14960600
9.47159015,-3.14345500
9.47235615,-3.14345500
9.47312215,-3.15883400
9.47388815,-3.16806100
9.47465415,-3.19574300
9.47542015,-3.23572800
9.47618615,-3.26033400
9.47695215,-3.28186500
9.47771815,-3.29416800
9.47848415,-3.29109200
9.47925015,-3.26956200
9.48001615,-3.26956200
9.48078215,-3.26648600
9.48154815,-3.26648600
9.48231415,-3.28186500
9.48308015,-3.31569900
9.48384615,-3.35876000
9.48461215,-3.40182100
9.48537815,-3.42642700
9.48614415,-3.42335100
9.48691015,-3.40489600
9.48767615,-3.37721400
9.48844215,-3.34645700
9.48920815,-3.32185000
9.48997415,-3.30647100
9.49074015,-3.29724400
9.49150615,-3.29416800
9.49227215,-3.30647100
9.49303815,-3.31877400
