0.00572098744243256,50
0.0114419748848651,62
0.0171629623272977,62
0.0228839497697303,63
0.0286049372121628,63
0.0343259246545954,64
0.0400469120970279,65
0.0457678995394605,64
0.0514888869818931,62
0.0572098744243256,72
0.0629308618667582,68
0.0686518493091908,66
0.0743728367516233,69
0.0800938241940559,70
0.0858148116364885,74
0.091535799078921,73
0.0972567865213536,75
0.102977773963786,77
0.108698761406219,77
0.114419748848651,78
0.120140736291084,73
0.125861723733516,79
0.131582711175949,81
0.137303698618382,75
0.143024686060814,78
0.148745673503247,77
0.154466660945679,79
0.160187648388112,84
0.165908635830544,86
0.171629623272977,85
0.177350610715409,88
0.183071598157842,92
0.188792585600275,91
0.194513573042707,84
0.20023456048514,93
0.205955547927572,96
0.211676535370005,96
0.217397522812437,96
0.22311851025487,90
0.228839497697303,91
0.234560485139735,86
0.240281472582168,78
0.2460024600246,76
0.251723447467033,69
0.257444434909465,63
0.263165422351898,62
0.26888640979433,50
0.274607397236763,55
0.280328384679196,43
0.286049372121628,34
0.291770359564061,38
0.297491347006493,29
0.303212334448926,27
0.308933321891358,27
0.314654309333791,21
0.320375296776224,23
0.326096284218656,24
0.331817271661089,21
0.337538259103521,24
0.343259246545954,20
0.348980233988386,22
0.354701221430819,21
0.360422208873252,23
0.366143196315684,21
0.371864183758117,22
0.377585171200549,21
0.383306158642982,23
0.389027146085414,22
0.394748133527847,20
0.400469120970279,20
0.406190108412712,25
0.411911095855145,24
0.417632083297577,24
0.42335307074001,22
0.429074058182442,24
0.434795045624875,24
0.440516033067307,25
0.44623702050974,27
0.451958007952173,27
0.457678995394605,27
0.463399982837038,32
0.46912097027947,30
0.474841957721903,32
0.480562945164335,33
0.486283932606768,31
0.4920049200492,35
0.497725907491633,40
0.503446894934066,35
0.509167882376498,34
0.514888869818931,41
0.520609857261363,38
0.526330844703796,38
0.532051832146228,37
0.537772819588661,42
0.543493807031094,45
0.549214794473526,39
0.554935781915959,47
0.560656769358391,48
0.566377756800824,43
0.572098744243256,46
0.577819731685689,42
0.583540719128122,49
0.589261706570554,52
0.594982694012987,50
0.600703681455419,54
0.606424668897852,57
0.612145656340284,50
0.617866643782717,55
0.623587631225149,54
0.629308618667582,50
0.635029606110015,53
0.640750593552447,58
0.64647158099488,56
0.652192568437312,49
0.657913555879745,56
0.663634543322177,54
0.66935553076461,55
0.675076518207043,56
0.680797505649475,57
0.686518493091908,59
0.69223948053434,55
0.697960467976773,55
0.703681455419205,58
0.709402442861638,51
0.715123430304071,58
0.720844417746503,57
0.726565405188936,52
0.732286392631368,52
0.738007380073801,53
0.743728367516233,53
0.749449354958666,52
0.755170342401098,52
0.760891329843531,52
0.766612317285964,48
0.772333304728396,52
0.778054292170829,56
0.783775279613261,48
0.789496267055694,50
0.795217254498126,49
0.800938241940559,54
0.806659229382992,52
0.812380216825424,53
0.818101204267857,50
0.823822191710289,49
0.829543179152722,49
0.835264166595154,48
0.840985154037587,51
0.846706141480019,50
0.852427128922452,48
0.858148116364885,49
0.863869103807317,47
0.86959009124975,46
0.875311078692182,48
0.881032066134615,46
0.886753053577047,45
0.89247404101948,48
0.898195028461913,51
0.903916015904345,50
0.909637003346778,52
0.91535799078921,48
0.921078978231643,48
0.926799965674075,46
0.932520953116508,46
0.938241940558941,48
0.943962928001373,49
0.949683915443806,50
0.955404902886238,46
0.961125890328671,48
0.966846877771103,47
0.972567865213536,46
0.978288852655968,47
0.984009840098401,48
0.989730827540834,52
0.995451814983266,52
1.0011728024257,48
1.00689378986813,50
1.01261477731056,50
1.018335764753,50
1.02405675219543,47
1.02977773963786,48
1.03549872708029,52
1.04121971452273,51
1.04694070196516,49
1.05266168940759,51
1.05838267685002,52
1.06410366429246,54
1.06982465173489,58
1.07554563917732,59
1.08126662661975,60
1.08698761406219,67
1.09270860150462,62
1.09842958894705,63
1.10415057638948,66
1.10987156383192,62
1.11559255127435,63
1.12131353871678,67
1.12703452615922,67
1.13275551360165,58
1.13847650104408,61
1.14419748848651,55
1.14991847592895,52
1.15563946337138,47
1.16136045081381,36
1.16708143825624,35
1.17280242569868,29
1.17852341314111,24
1.18424440058354,20
1.18996538802597,13
1.19568637546841,13
1.20140736291084,7
1.20712835035327,12
1.2128493377957,18
1.21857032523814,15
1.22429131268057,14
1.230012300123,14
1.23573328756543,16
1.24145427500787,13
1.2471752624503,16
1.25289624989273,16
1.25861723733516,17
1.2643382247776,16
1.27005921222003,19
1.27578019966246,20
1.28150118710489,17
1.28722217454733,20
1.29294316198976,22
1.29866414943219,18
1.30438513687462,24
1.31010612431706,21
1.31582711175949,21
1.32154809920192,21
1.32726908664435,22
1.33299007408679,20
1.33871106152922,26
1.34443204897165,25
1.35015303641409,26
1.35587402385652,29
1.36159501129895,28
1.36731599874138,26
1.37303698618382,25
1.37875797362625,26
1.38447896106868,24
1.39019994851111,25
1.39592093595355,28
1.40164192339598,26
1.40736291083841,26
1.41308389828084,29
1.41880488572328,26
1.42452587316571,27
1.43024686060814,25
1.43596784805057,25
1.44168883549301,24
1.44740982293544,23
1.45313081037787,25
1.4588517978203,21
1.46457278526274,25
1.47029377270517,24
1.4760147601476,23
1.48173574759003,24
1.48745673503247,21
1.4931777224749,23
1.49889870991733,19
1.50461969735976,24
1.5103406848022,25
1.51606167224463,25
1.52178265968706,23
1.52750364712949,20
1.53322463457193,22
1.53894562201436,23
1.54466660945679,24
1.55038759689922,29
1.55610858434166,45
1.56182957178409,64
1.56755055922652,89
1.57327154666896,106
1.57899253411139,106
1.58471352155382,118
1.59043450899625,113
1.59615549643869,84
1.60187648388112,76
1.60759747132355,71
1.61331845876598,51
1.61903944620842,44
1.62476043365085,39
1.63048142109328,30
1.63620240853571,25
1.64192339597815,25
1.64764438342058,19
1.65336537086301,18
1.65908635830544,17
1.66480734574788,17
1.67052833319031,16
1.67624932063274,15
1.68197030807517,13
1.68769129551761,14
1.69341228296004,21
1.69913327040247,21
1.7048542578449,22
1.71057524528734,27
1.71629623272977,24
1.7220172201722,26
1.72773820761463,28
1.73345919505707,29
1.7391801824995,31
1.74490116994193,29
1.75062215738436,34
1.7563431448268,38
1.76206413226923,42
1.76778511971166,41
1.77350610715409,39
1.77922709459653,44
1.78494808203896,47
